date,hits,words,shows,shows_with_hits,density_per_1000
2025-03-16,0,87438,23,0,0.000000
2025-03-17,1,87312,24,1,0.011453
2025-03-18,0,98378,24,0,0.000000
2025-03-19,0,95439,24,0,0.000000
2025-03-20,0,84917,24,0,0.000000
2025-03-21,0,91250,24,0,0.000000
2025-03-22,0,90688,24,0,0.000000
2025-03-23,0,89643,24,0,0.000000
2025-03-24,0,82699,24,0,0.000000
2025-03-25,0,81682,24,0,0.000000
2025-03-26,0,78839,24,0,0.000000
2025-03-27,0,81296,24,0,0.000000
2025-03-28,0,85915,24,0,0.000000
2025-03-29,0,81481,24,0,0.000000
2025-03-30,0,71389,24,0,0.000000
2025-03-31,1,81893,24,1,0.012211
2025-04-01,0,94183,24,0,0.000000
2025-04-02,0,79540,24,0,0.000000
2025-04-03,0,78668,24,0,0.000000
2025-04-04,0,76961,24,0,0.000000
2025-04-05,0,84729,24,0,0.000000
2025-04-06,0,77892,24,0,0.000000
2025-04-07,4,81523,24,4,0.049066
2025-04-08,1,87490,24,1,0.011430
2025-04-09,0,92083,24,0,0.000000
2025-04-10,0,85131,24,0,0.000000
2025-04-11,0,92173,24,0,0.000000
2025-04-12,0,85939,24,0,0.000000
2025-04-13,0,79070,24,0,0.000000
2025-04-14,0,79511,24,0,0.000000
2025-04-15,0,83437,24,0,0.000000
2025-04-16,0,84385,24,0,0.000000
2025-04-17,0,87554,24,0,0.000000
2025-04-18,0,73284,21,0,0.000000
2025-04-19,0,91012,24,0,0.000000
2025-04-20,0,86158,24,0,0.000000
2025-04-21,0,80841,24,0,0.000000
2025-04-22,0,80815,24,0,0.000000
2025-04-23,0,89419,24,0,0.000000
2025-04-24,0,85555,24,0,0.000000
2025-04-25,0,87782,24,0,0.000000
2025-04-26,0,85322,22,0,0.000000
2025-04-27,0,78391,24,0,0.000000
2025-04-28,0,80870,24,0,0.000000
2025-04-29,0,84403,24,0,0.000000
2025-04-30,0,95120,24,0,0.000000
2025-05-01,0,83399,24,0,0.000000
2025-05-02,0,89084,24,0,0.000000
2025-05-03,0,89406,24,0,0.000000
2025-05-04,0,79177,24,0,0.000000
2025-05-05,0,77269,24,0,0.000000
2025-05-06,0,77529,24,0,0.000000
2025-05-07,0,83594,24,0,0.000000
2025-05-08,0,81114,23,0,0.000000
2025-05-09,0,82293,24,0,0.000000
2025-05-10,0,91850,24,0,0.000000
2025-05-11,0,73994,24,0,0.000000
2025-05-12,0,89430,24,0,0.000000
2025-05-13,0,82644,24,0,0.000000
2025-05-14,0,81461,23,0,0.000000
2025-05-15,0,85692,24,0,0.000000
2025-05-16,0,85809,23,0,0.000000
2025-05-17,0,87225,24,0,0.000000
2025-05-18,0,78288,24,0,0.000000
2025-05-19,0,80539,24,0,0.000000
2025-05-20,0,82214,24,0,0.000000
2025-05-21,0,84999,24,0,0.000000
2025-05-22,0,87277,24,0,0.000000
2025-05-23,3,91004,24,2,0.032966
2025-05-24,0,91724,24,0,0.000000
2025-05-25,0,79363,24,0,0.000000
2025-05-26,0,72886,24,0,0.000000
2025-05-27,0,86150,24,0,0.000000
2025-05-28,0,84926,23,0,0.000000
2025-05-29,0,85956,24,0,0.000000
2025-05-30,0,83534,24,0,0.000000
2025-05-31,0,85627,24,0,0.000000
2025-06-01,0,81208,24,0,0.000000
2025-06-02,0,89656,24,0,0.000000
2025-06-03,0,89070,24,0,0.000000
2025-06-04,0,77937,24,0,0.000000
2025-06-05,0,82554,24,0,0.000000
2025-06-06,0,82332,24,0,0.000000
2025-06-07,0,90517,24,0,0.000000
2025-06-08,0,82644,24,0,0.000000
2025-06-09,0,92604,24,0,0.000000
2025-06-10,0,94912,24,0,0.000000
2025-06-11,0,97796,24,0,0.000000
2025-06-12,0,93411,24,0,0.000000
2025-06-13,0,81152,19,0,0.000000
2025-06-14,0,95677,24,0,0.000000
2025-06-15,0,89322,24,0,0.000000
2025-06-16,0,90329,24,0,0.000000
2025-06-17,0,96596,24,0,0.000000
2025-06-18,0,93913,24,0,0.000000
2025-06-19,0,95919,24,0,0.000000
2025-06-20,0,87883,24,0,0.000000
2025-06-21,0,91915,24,0,0.000000
2025-06-22,0,99231,24,0,0.000000
2025-06-23,0,92691,24,0,0.000000
2025-06-24,0,88927,24,0,0.000000
2025-06-25,0,96330,24,0,0.000000
2025-06-26,0,89413,24,0,0.000000
2025-06-27,0,88574,24,0,0.000000
2025-06-28,0,91216,24,0,0.000000
2025-06-29,0,95017,24,0,0.000000
2025-06-30,0,93427,24,0,0.000000
2025-07-01,0,95333,24,0,0.000000
2025-07-02,0,97403,24,0,0.000000
2025-07-03,0,95227,24,0,0.000000
2025-07-04,0,95894,23,0,0.000000
2025-07-05,0,81953,18,0,0.000000
2025-07-06,0,71224,24,0,0.000000
2025-07-07,0,75040,24,0,0.000000
2025-07-08,0,85589,24,0,0.000000
2025-07-09,0,82843,24,0,0.000000
2025-07-10,0,79595,24,0,0.000000
2025-07-11,0,83728,24,0,0.000000
2025-07-12,0,84602,24,0,0.000000
2025-07-13,0,79787,24,0,0.000000
2025-07-14,0,77812,24,0,0.000000
2025-07-15,0,88529,24,0,0.000000
2025-07-16,0,83230,24,0,0.000000
2025-07-17,0,86436,24,0,0.000000
2025-07-18,0,89623,24,0,0.000000
2025-07-19,0,90440,24,0,0.000000
2025-07-20,0,74023,24,0,0.000000
2025-07-21,0,82535,24,0,0.000000
2025-07-22,0,93181,24,0,0.000000
2025-07-23,0,93045,24,0,0.000000
2025-07-24,0,86808,24,0,0.000000
2025-07-25,0,86217,24,0,0.000000
2025-07-26,0,89999,24,0,0.000000
2025-07-27,0,75567,24,0,0.000000
2025-07-28,0,77184,24,0,0.000000
2025-07-29,0,95343,21,0,0.000000
2025-07-30,0,82209,24,0,0.000000
2025-07-31,0,85735,24,0,0.000000
2025-08-01,0,81595,24,0,0.000000
2025-08-02,0,82094,24,0,0.000000
2025-08-03,0,75688,24,0,0.000000
2025-08-04,0,78101,24,0,0.000000
2025-08-05,0,86517,24,0,0.000000
2025-08-06,0,86733,24,0,0.000000
2025-08-07,0,87151,24,0,0.000000
2025-08-08,0,89095,24,0,0.000000
2025-08-09,0,83129,24,0,0.000000
2025-08-10,0,77397,24,0,0.000000
2025-08-11,0,83451,24,0,0.000000
2025-08-12,0,80804,24,0,0.000000
2025-08-13,0,89159,24,0,0.000000
2025-08-14,0,90804,24,0,0.000000
2025-08-15,0,91021,24,0,0.000000
2025-08-16,0,98317,24,0,0.000000
2025-08-17,0,76630,23,0,0.000000
2025-08-18,0,89931,24,0,0.000000
2025-08-19,0,88325,24,0,0.000000
2025-08-20,0,94544,24,0,0.000000
2025-08-21,0,93956,24,0,0.000000
2025-08-22,0,89252,24,0,0.000000
2025-08-23,0,90259,24,0,0.000000
2025-08-24,0,83060,24,0,0.000000
2025-08-25,0,89098,24,0,0.000000
2025-08-26,0,89495,24,0,0.000000
2025-08-27,0,82296,24,0,0.000000
2025-08-28,0,85399,24,0,0.000000
2025-08-29,0,78081,24,0,0.000000
2025-08-30,0,87791,24,0,0.000000
2025-08-31,0,61432,21,0,0.000000
2025-09-01,0,77500,24,0,0.000000
2025-09-02,0,87450,24,0,0.000000
2025-09-03,0,82714,24,0,0.000000
2025-09-04,0,86238,24,0,0.000000
2025-09-05,0,84902,24,0,0.000000
2025-09-06,0,80400,24,0,0.000000
2025-09-07,0,75772,24,0,0.000000
2025-09-08,0,77940,24,0,0.000000
2025-09-09,0,84922,24,0,0.000000
2025-09-10,0,88660,24,0,0.000000
2025-09-11,0,97549,22,0,0.000000
2025-09-12,0,92084,22,0,0.000000
2025-09-13,0,92101,24,0,0.000000
2025-09-14,0,81387,24,0,0.000000
2025-09-15,0,81568,24,0,0.000000
2025-09-16,0,90134,24,0,0.000000
2025-09-17,0,89325,24,0,0.000000
2025-09-18,0,86334,24,0,0.000000
2025-09-19,0,78852,24,0,0.000000
2025-09-20,0,83872,24,0,0.000000
2025-09-21,0,81701,21,0,0.000000
2025-09-22,0,82760,24,0,0.000000
2025-09-23,0,87352,24,0,0.000000
2025-09-24,0,87383,24,0,0.000000
2025-09-25,0,89125,24,0,0.000000
2025-09-26,0,94348,24,0,0.000000
2025-09-27,0,86988,24,0,0.000000
2025-09-28,0,77045,24,0,0.000000
2025-09-29,0,87813,24,0,0.000000
2025-09-30,0,95043,24,0,0.000000
2025-10-01,0,90189,24,0,0.000000
2025-10-02,0,86953,24,0,0.000000
2025-10-03,0,93346,24,0,0.000000
2025-10-04,0,88362,24,0,0.000000
2025-10-05,0,80770,24,0,0.000000
2025-10-06,0,81229,24,0,0.000000
2025-10-07,0,95955,24,0,0.000000
2025-10-08,0,90031,24,0,0.000000
2025-10-09,0,96503,24,0,0.000000
2025-10-10,0,96063,24,0,0.000000
2025-10-11,0,97761,24,0,0.000000
2025-10-12,0,86008,24,0,0.000000
2025-10-13,0,92963,24,0,0.000000
2025-10-14,0,95062,24,0,0.000000
2025-10-15,0,88161,24,0,0.000000
2025-10-16,0,91486,24,0,0.000000
2025-10-17,0,92196,24,0,0.000000
2025-10-18,0,91398,24,0,0.000000
2025-10-19,0,86072,24,0,0.000000
2025-10-20,0,90478,24,0,0.000000
2025-10-21,0,94239,24,0,0.000000
